"id","class","order","family","genus","species","authority","commonNameEnglish","taxonomyType","uniqueIdentifier"
2000022,"Mammalia","Chiroptera","Pteropodidae","Acerodon","mackloti","Temminck, 1837","Sunda Fruit Bat","biological","45213bd9-adb3-4b5f-b568-88bab9e68a5c"
2000023,"Mammalia","Carnivora","Felidae","Acinonyx","jubatus","Schreber, 1775","Cheetah","biological","5a9b1344-2dd5-4162-9d85-77ee4648ad9c"
2000025,"Mammalia","Rodentia","Muridae","Acomys","cahirinus","É. Geoffroy, 1803","Cairo Spiny Mouse","biological","a36c8791-af49-4a3d-b535-f7f3ba2541e4"
2000026,"Mammalia","Rodentia","Muridae","Acomys","cilicicus","Spitzenberger, 1978","Asia Minor Spiny Mouse","biological","7c20358c-701d-401d-b6ed-c537b7850284"
2000027,"Mammalia","Rodentia","Muridae","Acomys","cineraceus","Heuglin, 1877","Gray Spiny Mouse","biological","d1b2280c-3751-4898-bfad-bfc5249d0993"
2000029,"Mammalia","Rodentia","Muridae","Acomys","ignitus","Dollman, 1910","Fiery Spiny Mouse","biological","82717005-36a7-4f42-9bdd-5b100bdbd5b3"
2000030,"Mammalia","Rodentia","Muridae","Acomys","johannis","Thomas, 1912","Johan's Spiny Mouse","biological","dc69fcb8-755b-40c2-8963-3c59754c31ba"
2000031,"Mammalia","Rodentia","Muridae","Acomys","kempi","Dollman, 1911","Kemp's Spiny Mouse","biological","fbb27efd-21bb-48bb-a1b4-c62148a843ce"
2000032,"Mammalia","Rodentia","Muridae","Acomys","louisae","Thomas, 1896","Louise's Spiny Mouse","biological","cddd0d1b-b8e0-4ab6-8a4e-cdb05588e8df"
2000034,"Mammalia","Rodentia","Muridae","Acomys","mullah","Thomas, 1904","Mullah Spiny Mouse","biological","061e4c94-730d-4be8-a07e-a785c8040096"
2000035,"Mammalia","Rodentia","Muridae","Acomys","nesiotes","Bate, 1903","Cyprus Spiny Mouse","biological","c22a602b-587f-4524-aa19-c271f3f15530"
2000036,"Mammalia","Rodentia","Muridae","Acomys","percivali","Dollman, 1911","Percival's Spiny Mouse","biological","e073f386-33dd-4ffa-8d07-d2bd5ea62384"
2000038,"Mammalia","Rodentia","Muridae","Acomys","seurati","Heim de Balsac, 1936","Seurat's Spiny Mouse","biological","b9befa85-bf35-452a-910c-245f05aebb09"
2000039,"Mammalia","Rodentia","Muridae","Acomys","spinosissimus","Peters, 1852","Spiny Mouse","biological","64e25c61-0d6b-4598-81ca-59f744089e68"
2000040,"Mammalia","Rodentia","Muridae","Acomys","subspinosus","Waterhouse, 1838","Cape Spiny Mouse","biological","cb1943eb-df74-4674-9748-0ea9b9737927"
2000042,"Mammalia","Rodentia","Octodontidae","Aconaemys","fuscus","Waterhouse, 1842","Chilean Rock Rat","biological","ac410748-54b9-4835-9092-77c00b1c36c4"
2000043,"Mammalia","Rodentia","Octodontidae","Aconaemys","porteri","Thomas, 1917","Porter's Rock Rat","biological","d1a958b1-9ebd-40d4-8c15-a0f850221506"
2000044,"Mammalia","Rodentia","Octodontidae","Aconaemys","sagei","Pearson, 1984","Sage's Rock Rat","biological","b51c3a65-69e2-470d-b8e1-66c300921feb"
2000046,"Mammalia","Cetartiodactyla","Bovidae","Addax","nasomaculatus","de Blainville, 1816","Addax","biological","af37c464-6082-4a06-a8e0-75c3ec998ad4"
2000047,"Mammalia","Rodentia","Cricetidae","Aegialomys","galapagoensis","Waterhouse, 1839","Galapagos Rice Rat","biological","e830c611-8df6-451c-bb97-bb3ebfa13e76"
2000048,"Mammalia","Rodentia","Cricetidae","Aegialomys","xanthaeolus","Thomas, 1894","Yellowish Rice Rat","biological","54a4efd7-8ab6-4806-8a61-c049d5fb8d89"
2000050,"Mammalia","Rodentia","Cricetidae","Aepeomys","reigi","Ochoa G., Aguilera, Pacheco & Soriano, 2001","Reig's Aepeomys","biological","60a79a64-faa7-43ec-86e7-a8d8843aee98"
2000051,"Mammalia","Cetartiodactyla","Bovidae","Aepyceros","melampus","Lichtenstein, 1812","Impala","biological","c134e0ab-cf96-45ec-bae6-60b94995f71b"
2000052,"Mammalia","Diprotodontia","Potoroidae","Aepyprymnus","rufescens","Gray, 1837","Rufous Bettong","biological","7a0f448a-d190-4087-a273-8dddfb0edbfc"
2021538,"Mammalia","Artiodactyla",NA,NA,NA,NA,"Even-toed ungulate","biological","a27d3983-76a1-4d2d-b080-18747cd77dcb"
2000054,"Mammalia","Rodentia","Sciuridae","Aeromys","tephromelas","Günther, 1873","Black Flying Squirrel","biological","8bff2ed4-679e-4a5d-8874-948b9c4700b5"
2000055,"Mammalia","Rodentia","Sciuridae","Aeromys","thomasi","Hose, 1900","Thomas's Flying Squirrel","biological","a9db0528-e98a-411f-98d0-dcb84ae59055"
2000056,"Mammalia","Chiroptera","Pteropodidae","Aethalops","aequalis","G.M. Allen, 1938","Borneo Fruit Bat","biological","770d05bb-f717-4086-9132-701f429b8bbf"
2000057,"Mammalia","Chiroptera","Pteropodidae","Aethalops","alecto","Thomas, 1923","Pygmy Fruit Bat","biological","ca52ff39-4b86-4edb-9b6b-fb1a50a46c9f"
2000001,"Mammalia","Rodentia","Muridae","Abeomelomys","sevia","Tate & Archbold, 1935","Menzies' Mouse","biological","2b081aee-1738-4afe-abd9-337ce5ef9755"
2000062,"Mammalia","Rodentia","Muridae","Aethomys","kaiseri","Noack, 1887","Kaiser's Rock Rat","biological","ee680fa1-2816-4a07-8981-38222115d7c2"
2000063,"Mammalia","Rodentia","Muridae","Aethomys","nyikae","Thomas, 1897","Nyika Rock Rat","biological","a7c6043d-eee9-4316-973d-15c5722a3d19"
2000065,"Mammalia","Rodentia","Muridae","Aethomys","stannarius","Thomas, 1913","Tinfields Rock Rat","biological","f91b9a17-0049-4416-ba68-cd5be44be251"
2000066,"Mammalia","Rodentia","Muridae","Aethomys","thomasi","de Winton, 1897","Thomas's Rock Rat","biological","7b97d734-ba3b-48db-9095-0a47b074be7d"
2000067,"Mammalia","Carnivora","Ursidae","Ailuropoda","melanoleuca","David, 1869","Giant Panda","biological","85662682-67c1-4ecb-ba05-ba12e2df6b65"
2000069,"Mammalia","Diprotodontia","Phalangeridae","Ailurops","ursinus","Temminck, 1824","Bear Cuscus","biological","c34c6f2a-1c28-4941-b67b-9614e575c2da"
2000070,"Mammalia","Carnivora","Ailuridae","Ailurus","fulgens","F.G. Cuvier, 1825","Red Panda","biological","7bef348d-37cf-4b5b-bf91-e4fe2dfc483c"
2000071,"Mammalia","Rodentia","Cricetidae","Akodon","aerosus","Thomas, 1913","Highland Grass Mouse","biological","916d3280-6b51-4fe3-83a6-37773456f1a9"
2000073,"Mammalia","Rodentia","Cricetidae","Akodon","albiventer","Thomas, 1897","White-bellied Grass Mouse","biological","c07d0b20-7f89-4cb0-8512-bafe5706a08b"
2000074,"Mammalia","Rodentia","Cricetidae","Akodon","azarae","Fischer, 1829","Azara's Grass Mouse","biological","ff96febe-448c-4d96-bf4a-e66836f1b8ac"
2000075,"Mammalia","Rodentia","Cricetidae","Akodon","boliviensis","Meyen, 1833","Bolivian Grass Mouse","biological","4847a4df-37dc-4cde-acd4-735f8a2f5891"
2000076,"Mammalia","Rodentia","Cricetidae","Akodon","budini","Thomas, 1918","Budin's Grass Mouse","biological","eba53cb5-cebe-4d0c-a86f-34027658771b"
2000078,"Mammalia","Rodentia","Cricetidae","Akodon","dayi","Osgood, 1916","Day's Grass Mouse","biological","bc8cb74b-dca5-40e9-a268-034b06b4b1bc"
2000079,"Mammalia","Rodentia","Cricetidae","Akodon","dolores","Thomas, 1916","Córdoba Akodont","biological","a77abb8c-7997-43cd-82e8-33f5bfd01ffe"
2000080,"Mammalia","Rodentia","Cricetidae","Akodon","fumeus","Thomas, 1902","Smoky Grass Mouse","biological","f475ff65-ff88-41d8-801e-2a81bf042d86"
2000082,"Mammalia","Rodentia","Cricetidae","Akodon","juninensis","Myers, Patton & Smith, 1990","Junin Grass Mouse","biological","1db5c6d5-84ee-4a57-a832-977c525d3bc0"
2000083,"Mammalia","Rodentia","Cricetidae","Akodon","kofordi","Myers & Patton, 1989","Koford's Grass Mouse","biological","791ecf4f-c096-4660-b2a4-a3c3db12707d"
2000084,"Mammalia","Rodentia","Cricetidae","Akodon","lindberghi","Hershkovitz, 1990","Lindbergh's Grass Mouse","biological","ac4f6c4e-26e6-41c6-a33f-b15113bd07ba"
2000086,"Mammalia","Rodentia","Cricetidae","Akodon","mimus","Thomas, 1901","Thespian Grass Mouse","biological","9ab1843c-2dd3-43cb-a2d5-2d68ae157f86"
2000087,"Mammalia","Rodentia","Cricetidae","Akodon","molinae","Contreras, 1968","Molina's Grass Mouse","biological","13ef5a95-bbbc-46e3-9eb1-2434ec938aa2"
2000088,"Mammalia","Rodentia","Cricetidae","Akodon","mollis","Thomas, 1894","Soft Grass Mouse","biological","ed71ce68-565a-4ec3-b092-73d6ebcdc690"
2000089,"Mammalia","Rodentia","Cricetidae","Akodon","montensis","Thomas, 1913","Montane Akodont","biological","4e80f55f-5990-414b-bb75-3d6a9fa74728"
2000091,"Mammalia","Rodentia","Cricetidae","Akodon","orophilus","Osgood, 1913","El Dorado Grass Mouse","biological","e26c74fa-1bac-47de-9115-c7c7209bf336"
2000093,"Mammalia","Rodentia","Cricetidae","Akodon","pervalens","Thomas, 1925","Tarija Akodont","biological","6de6c59a-389b-4566-a54b-4b6434dd9a27"
2000094,"Mammalia","Rodentia","Cricetidae","Akodon","philipmyersi","Pardiñas, D'Elia, Cirignoli & Suarez, 2005",NA,"biological","a6c51890-2444-4d0d-a066-3162948e483b"
2000061,"Mammalia","Rodentia","Muridae","Aethomys","ineptus","Thomas & Wroughton, 1908","Tete Veld Aethomys","biological","a42bff09-24d7-483c-86bf-c400900841e5"
2000095,"Mammalia","Rodentia","Cricetidae","Akodon","reigi","González, Langguth & Oliveira, 1998","Reig's Akodont","biological","53511b4d-6fe7-488b-9a18-8e4bd81c9782"
2000096,"Mammalia","Rodentia","Cricetidae","Akodon","sanctipaulensis","Hershkovitz, 1990","Sao Paulo Grass Mouse","biological","f5e23029-cc94-4f24-8ad2-d624c73ddea2"
2000097,"Mammalia","Rodentia","Cricetidae","Akodon","serrensis","Thomas, 1902","Serrado Do Mar Grass Mouse","biological","55f7fcb5-6ea2-4352-aa23-bec930b017c9"
2000098,"Mammalia","Rodentia","Cricetidae","Akodon","siberiae","Myers & Patton, 1989","Cochabamba Grass Mouse","biological","f0eb818b-19c7-4382-adcb-4b93e7ce70f8"
2000100,"Mammalia","Rodentia","Cricetidae","Akodon","spegazzinii","Thomas, 1897","Spegazzini's Grass Mouse","biological","87f0bdd3-3230-4107-a84b-e3e3aaf20531"
2000101,"Mammalia","Rodentia","Cricetidae","Akodon","subfuscus","Osgood, 1944","Puno Grass Mouse","biological","3ee32cbd-f270-4fc5-876e-729e44e134a6"
2000102,"Mammalia","Rodentia","Cricetidae","Akodon","surdus","Thomas, 1917","Silent Grass Mouse","biological","d8a10750-ddb6-4638-97f5-1e67ef25e81d"
2000103,"Mammalia","Rodentia","Cricetidae","Akodon","sylvanus","Thomas, 1921","Forest Grass Mouse","biological","ef7dd854-ebe9-4b1f-a64b-1f79db06fd60"
2000105,"Mammalia","Rodentia","Cricetidae","Akodon","torques","Thomas, 1917","Cloud Forest Grass Mouse","biological","828b5dbc-86fc-46a2-9bfa-ef1c7e07f370"
2021539,"Mammalia","Artiodactyla","Bovidae","Bos","taurus",NA,"Domestic Cattle","biological","aca65aaa-8c6d-4b69-94de-842b08b13bd6"
2000106,"Mammalia","Rodentia","Cricetidae","Akodon","varius","Thomas, 1902","Variable Grass Mouse","biological","c78c66a2-63bb-4fb3-b1fb-50264c993267"
2000107,"Mammalia","Cetartiodactyla","Bovidae","Alcelaphus","buselaphus","Pallas, 1766","Hartebeest","biological","a6c4ef9a-d23f-49ca-97c6-4f859df0066e"
2000109,"Mammalia","Chiroptera","Pteropodidae","Alionycteris","paucidentata","Kock, 1969","Mindanao Pygmy Fruit Bat","biological","86ea59dc-c998-4f3a-a83d-4fe00a6c6342"
2000110,"Mammalia","Rodentia","Dipodidae","Allactaga","balikunica","Hsia & Fang, 1964","Balikun Jerboa","biological","5d74fbe5-20f7-4e52-870a-ec7659f8ec85"
2000111,"Mammalia","Rodentia","Dipodidae","Allactaga","bullata","Allen, 1925","Gobi Jerboa","biological","b62efc63-26af-415e-8e56-3affb5688b11"
2000113,"Mammalia","Rodentia","Dipodidae","Allactaga","euphratica","Thomas, 1881","Euphrates Jerboa","biological","6dd60683-d9ef-48dd-bcc0-f05aa7343b5d"
2000114,"Mammalia","Rodentia","Dipodidae","Allactaga","firouzi","Womochel, 1978","Iranian Jerboa","biological","60c68cfc-db0d-40aa-98e3-ddede07892b9"
2000115,"Mammalia","Rodentia","Dipodidae","Allactaga","hotsoni","Thomas, 1920","Hotson's Five-toed Jerboa","biological","44b4a839-02fc-447b-87bd-d634824b800a"
2000117,"Mammalia","Rodentia","Dipodidae","Allactaga","severtzovi","Vinogradov, 1925","Svertzov's Jerboa","biological","e1380e99-73bf-4d5e-91b6-8229eb0a3e07"
2021540,"Mammalia","Carnivora","Felidae","Felis","catus",NA,"Domestic Cat","biological","9212982e-8a58-4775-a6ac-e9a43110d8f5"
2000120,"Mammalia","Rodentia","Dipodidae","Allactaga","vinogradovi","Argyropulo, 1941","Vinogradov's Jerboa","biological","1759af40-8dce-4106-a490-ded891314325"
2000121,"Mammalia","Rodentia","Dipodidae","Allactaga","williamsi","Thomas, 1897","Williams's Jerboa","biological","c6ce5453-3f42-408b-8adc-dd1c36515524"
2000122,"Mammalia","Rodentia","Dipodidae","Allactodipus","bobrinskii","Kolesnikov, 1937","Bobrinski's Jerboa","biological","24c89f46-4f74-46e8-867f-d476d15bc66e"
2000124,"Mammalia","Primates","Cheirogaleidae","Allocebus","trichotis","Günther, 1875","Hairy-eared Dwarf Lemur","biological","ace237d4-bf3d-4b6c-9f5e-0681a77d793e"
2000125,"Mammalia","Primates","Cercopithecidae","Allochrocebus","lhoesti","P. Sclater, 1899","L'Hoest's Monkey","biological","b2e80438-e197-4aaf-ba3a-6050b90daa18"
2000126,"Mammalia","Primates","Cercopithecidae","Allochrocebus","preussi","Matschie, 1898","Preuss's Monkey","biological","69051982-5c3b-4381-a494-69a681034a45"
2000128,"Mammalia","Rodentia","Cricetidae","Allocricetulus","curtatus","G.M. Allen, 1925","Mongolian Hamster","biological","17451773-f088-4d05-be56-75030f6e2886"
2000129,"Mammalia","Rodentia","Cricetidae","Allocricetulus","eversmanni","Brandt, 1859","Eversmann's Hamster","biological","aa958577-c171-451d-981e-325ca7fefc93"
2000130,"Mammalia","Primates","Atelidae","Alouatta","arctoidea","Cabrera, 1940","Ursine Howler Monkey","biological","ec51006d-9fec-40ad-920c-4358519105b3"
2000132,"Mammalia","Primates","Atelidae","Alouatta","caraya","Humboldt, 1812","Black-and-gold Howler Monkey","biological","d43df410-ee4e-4a4a-95e3-dabdcc8299c7"
2000133,"Mammalia","Primates","Atelidae","Alouatta","discolor","Spix, 1823","Spix's Red-handed Howler Monkey","biological","89a99c7e-dd83-4b28-a3d9-a126d1f76d56"
2000134,"Mammalia","Primates","Atelidae","Alouatta","guariba","Humboldt, 1812","Brown Howler Monkey","biological","278cd480-8626-426e-94ed-280b4ca3235d"
2000136,"Mammalia","Primates","Atelidae","Alouatta","nigerrima","Lönnberg, 1941","Black Howler Monkey","biological","64143779-d3b9-4519-a2c4-ac7d73697955"
2000137,"Mammalia","Primates","Atelidae","Alouatta","palliata","Gray, 1849","Mantled Howler Monkey","biological","6bdf206b-1c00-4c74-8782-b3f7552fc655"
2000138,"Mammalia","Primates","Atelidae","Alouatta","pigra","Lawrence, 1933","Yucatán Black Howler Monkey","biological","46286ee8-77f9-4dce-aaaa-849372ac5914"
2000139,"Mammalia","Primates","Atelidae","Alouatta","sara","Elliot, 1910","Bolivian Red Howler Monkey","biological","05a707d7-4e36-48a1-98c7-6e90292c0e71"
2000141,"Mammalia","Rodentia","Cricetidae","Alticola","albicaudus","True, 1894","White-tailed Mountain Vole","biological","265a688d-e601-4f90-86e7-5a72f69d1184"
2000142,"Mammalia","Rodentia","Cricetidae","Alticola","argentatus","Severtzov, 1879","Silver Mountain Vole","biological","a28ebb10-32e9-47a5-87bd-229657f1f433"
2000143,"Mammalia","Rodentia","Cricetidae","Alticola","barakshin","Bannikov, 1947","Gobi Altai Mountain Vole","biological","bb9d6fba-4a64-400c-8e89-5b25791329a6"
2000144,"Mammalia","Rodentia","Cricetidae","Alticola","lemminus","Miller, 1898","Lemming Vole","biological","ba79c74d-1194-4d00-8a26-91df5d587b1e"
2000146,"Mammalia","Rodentia","Cricetidae","Alticola","montosa","True, 1894","Central Kashmir Vole","biological","b1ea853d-cd89-4f04-8374-e48a20015b95"
2000147,"Mammalia","Rodentia","Cricetidae","Alticola","olchonensis","Litvinov, 1960","Olkhon Mountain Vole","biological","f817cd73-81fd-4b40-b142-25bd4941d870"
2000148,"Mammalia","Rodentia","Cricetidae","Alticola","roylei","Gray, 1842","Royle's Mountain Vole","biological","f77781db-b5b5-4a2e-aa4b-bd9489c514a3"
2000150,"Mammalia","Rodentia","Cricetidae","Alticola","stoliczkanus","Blanford, 1875","Stoliczka's Mountain Vole","biological","bb497630-6ea9-4920-93ff-129719c6c5b8"
2000151,"Mammalia","Rodentia","Cricetidae","Alticola","strelzowi","Kastschenko, 1899","Flat-headed Vole","biological","6f70b779-accc-4096-a0c3-91fbc6329cb5"
2000152,"Mammalia","Rodentia","Cricetidae","Alticola","tuvinicus","Ognev, 1950","Tuva Silver Vole","biological","a8eecfd6-596c-4b13-9524-2e8b47e89677"
2000154,"Mammalia","Afrosoricida","Chrysochloridae","Amblysomus","hottentotus","A. Smith, 1829","Hottentot Golden Mole","biological","746fb111-28ba-484b-9d9d-bdc9a9ffe719"
2000155,"Mammalia","Afrosoricida","Chrysochloridae","Amblysomus","marleyi","Roberts, 1931","Marley's Golden Mole","biological","2fee5178-be39-42c9-840d-3a2bae674c10"
2000156,"Mammalia","Afrosoricida","Chrysochloridae","Amblysomus","robustus","Bronner, 2000","Robust Golden Mole","biological","55e87ba7-c503-4cb6-b489-137daf7f09f9"
2000158,"Mammalia","Chiroptera","Phyllostomidae","Ametrida","centurio","Gray, 1847","Little White-shouldered Bat","biological","305b1b18-da2f-4ed5-913c-1ed0137a87dc"
2000159,"Mammalia","Rodentia","Muridae","Ammodillus","imbellis","de Winton, 1898","Ammodile","biological","51c59be9-fac2-4021-98a2-7e6e69633ec0"
2000160,"Mammalia","Cetartiodactyla","Bovidae","Ammodorcas","clarkei","Thomas, 1891","Dibatag","biological","96fb79b2-1db4-4d08-993d-68522addc7f5"
2000161,"Mammalia","Rodentia","Sciuridae","Ammospermophilus","harrisii","Audubon & Bachman, 1854","Harris's Antelope Squirrel","biological","58436acd-e714-445f-a03c-48d205f8d9fe"
2000163,"Mammalia","Rodentia","Sciuridae","Ammospermophilus","leucurus","Merriam, 1889","White-tailed Antelope Squirrel","biological","f7fb32b6-1531-44e9-a7e2-a3197edafdb9"
2000164,"Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Merriam, 1893","Nelson's Antelope Squirrel","biological","3809c79c-03bd-42a9-9620-2747d63193da"
2000165,"Mammalia","Cetartiodactyla","Bovidae","Ammotragus","lervia","Pallas, 1777","Aoudad","biological","3e102165-f54f-4eb6-aee8-881cc48f42a8"
2000167,"Mammalia","Rodentia","Cricetidae","Amphinectomys","savamis","Malygin, 1994","Ucayali Water Rat","biological","947b284b-37d0-40cf-a83a-caf67a68e71a"
2000168,"Mammalia","Scandentia","Tupaiidae","Anathana","ellioti","Waterhouse, 1850","Madras Treeshrew","biological","5be4fca4-6569-46d4-869f-a6b767e107fe"
2000169,"Mammalia","Rodentia","Cricetidae","Andalgalomys","olrogi","Williams & Mares, 1978","Olrog's Pericote","biological","757e8192-eb61-4f81-88ba-1ef0e413e392"
2000171,"Mammalia","Rodentia","Cricetidae","Andinomys","edax","Thomas, 1902","Andean Mouse","biological","f0b98358-2c52-4131-8ea5-8c74e4781f83"
2000172,"Mammalia","Rodentia","Muridae","Anisomys","imitator","Thomas, 1904","Uneven-toothed Rat","biological","7af703e1-15c9-4fae-a2bb-8f7ba40a48dc"
2000173,"Mammalia","Rodentia","Anomaluridae","Anomalurus","beecrofti","Fraser, 1853","Beecroft's Scaly-tailed Squirrel","biological","eacbf950-20a4-438b-85e2-f44f2ed90205"
2000174,"Mammalia","Rodentia","Anomaluridae","Anomalurus","derbianus","Gray, 1842","Lord Derby's Scaly-tailed Squirrel","biological","aaa9fbc7-160a-473d-8f9e-2a999ace7733"
2000177,"Mammalia","Rodentia","Muridae","Anonymomys","mindorensis","Musser, 1981","Mindoro Forest Anonymomys","biological","4bc22b3f-70ff-4ae1-a797-585b68b88e4b"
2000178,"Mammalia","Rodentia","Cricetidae","Anotomys","leander","Thomas, 1906","Ecuadoran Ichthyomyine","biological","4785d07b-269b-47e8-90ca-58bdc1fc49bf"
2000179,"Mammalia","Chiroptera","Phyllostomidae","Anoura","cadenai","Mantilla-Meluk & Baker, 2006",NA,"biological","d7ae003f-58da-4f24-8d0b-268197e4f88a"
2000181,"Mammalia","Chiroptera","Phyllostomidae","Anoura","cultrata","Handley, 1960","Handley's Tailless Bat","biological","07be93ac-1fb1-400f-8fae-8dcac4956a55"
2000182,"Mammalia","Chiroptera","Phyllostomidae","Anoura","fistulata","Muchhala, Mena-Valenzuela & Albuja, 2005","Tube-lipped Tailless Bat","biological","a2af7992-7304-45c0-9a91-e6b6257221d8"
2000242,"Mammalia","Rodentia","Muridae","Apomys","abrae","Sanborn, 1952","Luzon Cordillera Apomys","biological","076aaaff-da2f-4d82-9a05-32e97979315d"
2000183,"Mammalia","Chiroptera","Phyllostomidae","Anoura","geoffroyi","Gray, 1838","Geoffroy's Tailless Bat","biological","cad4ebb1-4c95-4aab-a7fc-83e32c405298"
2000184,"Mammalia","Chiroptera","Phyllostomidae","Anoura","latidens","Handley, 1984","Broad-toothed Tailless Bat","biological","40c67a6e-a1b4-4f45-b6c3-8da1e90f9a6e"
2000186,"Mammalia","Eulipotyphla","Soricidae","Anourosorex","assamensis","Anderson, 1875","Assam Mole Shrew","biological","ba876ca9-974e-4747-85ea-d63dd8b512df"
2000187,"Mammalia","Eulipotyphla","Soricidae","Anourosorex","schmidi","Petter, 1963","Giant Mole Shrew","biological","c097b25b-0a29-4df0-b296-fd3ea2bf56cc"
2000188,"Mammalia","Eulipotyphla","Soricidae","Anourosorex","squamipes","Milne-Edwards, 1872","Mole-shrew","biological","8d21a675-8010-4baf-99db-b98c06f47b71"
2000190,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinomys","laniger","Gould, 1856","Kultarr","biological","7fed45fd-450b-44cd-9236-a171b8f1f43f"
2000191,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","adustus","Thomas, 1923","Rusty Antechinus","biological","456fc2c1-a76c-478e-97cc-b3bd94e7fb75"
2000192,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","agilis","Dickman, Parnaby, Crowther & King, 1998","Agile Antechinus","biological","2a63e183-8ffe-4e86-b954-b27d76db9fbe"
2000193,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","bellus","Thomas, 1904","Fawn Antechinus","biological","56d231c2-d2c6-4534-8de6-6d1549850390"
2000195,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","godmani","Thomas, 1923","Atherton Antechinus","biological","62581d80-b7b6-4c55-9ec7-07f256502754"
2000196,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","leo","Van Dyck, 1980","Cinnamon Antechinus","biological","17c2b356-4d4f-4a56-ba02-14fe0cfc5777"
2000197,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","minimus","É. Geoffroy Saint-Hilaire, 1803","Swamp Antechinus","biological","d509b232-5081-44a1-b7b3-01318524fd09"
2000199,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","subtropicus","Van Dyck & Crowther, 2000","Subtropical Antechinus","biological","d06fbe4d-73d9-4e71-86df-66874b1feb14"
2000200,"Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","swainsonii","Waterhouse, 1840","Dusky Antechinus","biological","55f79926-4864-4256-8ee5-c21ebbdb1ccb"
2000201,"Mammalia","Chiroptera","Hipposideridae","Anthops","ornatus","Thomas, 1888","Solomons Leaf-nosed Bat","biological","1b27a966-d662-4870-8cce-f487da1441c2"
2000203,"Mammalia","Cetartiodactyla","Antilocapridae","Antilocapra","americana","Ord, 1815","Pronghorn","biological","00804e75-09ef-44e5-8984-85e365377d47"
2000204,"Mammalia","Cetartiodactyla","Bovidae","Antilope","cervicapra","Linnaeus, 1758","Blackbuck","biological","19ac7f8f-8bab-4a8b-8937-04e0fd5d63ae"
2000205,"Mammalia","Chiroptera","Vespertilionidae","Antrozous","pallidus","Le Conte, 1856","Pallid Bat","biological","6befd436-0068-4317-aa5c-9052afff9185"
2000206,"Mammalia","Carnivora","Mustelidae","Aonyx","capensis","Schinz, 1821","African Clawless Otter","biological","0d824975-afe6-4463-9805-37a6ba260d2a"
2000208,"Mammalia","Carnivora","Mustelidae","Aonyx","congicus","Lönnberg, 1910","Congo Clawless Otter","biological","7a7cdfdd-5fd7-4e1a-bb5c-9b82aff735b6"
2000209,"Mammalia","Primates","Aotidae","Aotus","azarae","Humboldt, 1811","Azara's Night Monkey","biological","3db70251-bd99-46f7-8f70-669090f46432"
2000210,"Mammalia","Primates","Aotidae","Aotus","brumbacki","Hershkovitz, 1983","Brumback's Night Monkey","biological","190c834e-a32b-494e-9d54-17e708598f92"
2000212,"Mammalia","Primates","Aotidae","Aotus","jorgehernandezi","Defler & Bueno, 2007","Hernández-Camacho's Night Monkey","biological","b249f02e-34c2-4b1c-ada6-3e2c6ed5bd44"
2000213,"Mammalia","Primates","Aotidae","Aotus","lemurinus","I. Geoffroy, 1846","Colombian Night Monkey","biological","7d891b06-1ea7-43a2-94b1-025e973ca623"
2000214,"Mammalia","Primates","Aotidae","Aotus","miconax","Thomas, 1927","Andean Night Monkey","biological","cff1d3e6-b834-4c3e-b369-35c90eaafc6e"
2000215,"Mammalia","Primates","Aotidae","Aotus","nancymaae","Hershkovitz, 1983","Nancy Ma's Night Monkey","biological","ec446594-7cb9-45ce-97c1-84c09a512052"
2000217,"Mammalia","Primates","Aotidae","Aotus","trivirgatus","Humboldt, 1812","Northern Night Monkey","biological","323290e1-8bbf-4296-a648-e5ebc549e0e9"
2000218,"Mammalia","Primates","Aotidae","Aotus","vociferans","Spix, 1823","Spix's Night Monkey","biological","11e7460d-4299-4916-bb2a-2a2caab02b29"
2000219,"Mammalia","Primates","Aotidae","Aotus","zonalis","Goldman, 1914","Panamanian Night Monkey","biological","2444bd90-86ce-4967-bcd5-59a0209776ef"
2000220,"Mammalia","Rodentia","Aplodontiidae","Aplodontia","rufa","Rafinesque, 1817","Mountain Beaver","biological","9fdd7ae5-2d84-44f5-9a5b-e9b095897b4f"
2000222,"Mammalia","Rodentia","Muridae","Apodemus","alpicola","Heinrich, 1952","Alpine Field Mouse","biological","ac7d6986-8d0a-495b-9327-9839e7634fbd"
2000223,"Mammalia","Rodentia","Muridae","Apodemus","argenteus","Temminck, 1844","Small Japanese Field Mouse","biological","e534577d-6bcb-4486-b835-dd9c7d78bef4"
2000225,"Mammalia","Rodentia","Muridae","Apodemus","chevrieri","Milne-Edwards, 1868","Chevrier's Field Mouse","biological","e3f3b8e8-a296-4116-83f7-630e460ad0ea"
2000226,"Mammalia","Rodentia","Muridae","Apodemus","draco","Barrett-Hamilton, 1900","South China Field Mouse","biological","ec3b1cc9-3c36-4e1a-a52d-a90e99eeddcb"
