"id","class","order","family","genus","species","commonNameEnglish"
15070,"Aves","Passeriformes","Turdidae","Turdus","smithi","Karoo Thrush"
15071,"Aves","Passeriformes","Turdidae","Turdus","lherminieri","Forest Thrush"
15072,"Aves","Passeriformes","Turdidae","Turdus","leucops","Pale-eyed Thrush"
15073,"Aves","Passeriformes","Turdidae","Turdus","jamaicensis","White-eyed Thrush"
15074,"Aves","Passeriformes","Turdidae","Turdus","swalesi","La Selle Thrush"
15075,"Aves","Passeriformes","Turdidae","Turdus","infuscatus","Black Thrush"
15076,"Aves","Passeriformes","Turdidae","Turdus","nigrescens","Sooty Thrush"
15077,"Aves","Passeriformes","Turdidae","Turdus","confinis","San Lucas Robin"
17538,"Mammalia","Rodentia","Sciuridae","Callosciurus",NA,NA
15078,"Aves","Passeriformes","Turdidae","Turdus","rufitorques","Rufous-collared Thrush"
15079,"Aves","Passeriformes","Turdidae","Turdus","falcklandii","Austral Thrush"
15080,"Aves","Passeriformes","Turdidae","Turdus","reevei","Plumbeous-backed Thrush"
15081,"Aves","Passeriformes","Turdidae","Turdus","fulviventris","Chestnut-bellied Thrush"
15082,"Aves","Passeriformes","Turdidae","Turdus","olivater","Black-hooded Thrush"
15083,"Aves","Passeriformes","Turdidae","Turdus","anthracinus","Sombre Thrush"
15084,"Aves","Passeriformes","Turdidae","Turdus","fuscater","Great Thrush"
15085,"Aves","Passeriformes","Turdidae","Turdus","subalaris","Eastern Slaty Thrush"
15086,"Aves","Passeriformes","Turdidae","Turdus","serranus","Glossy-black Thrush"
15087,"Aves","Passeriformes","Turdidae","Turdus","eremita","Tristan Thrush"
15088,"Aves","Passeriformes","Turdidae","Turdus","amaurochalinus","Creamy-bellied Thrush"
15089,"Aves","Passeriformes","Turdidae","Turdus","debilis","Floodplain Thrush"
15090,"Aves","Passeriformes","Turdidae","Turdus","arthuri","Campina Thrush"
15091,"Aves","Passeriformes","Turdidae","Turdus","maranonicus","Maranon Thrush"
15092,"Aves","Passeriformes","Turdidae","Turdus","xanthorhynchus","Principe Thrush"
15093,"Aves","Passeriformes","Turdidae","Turdus","aurantius","White-chinned Thrush"
15094,"Aves","Passeriformes","Turdidae","Turdus","ravidus","Grand Cayman Thrush"
15095,"Aves","Passeriformes","Turdidae","Turdus","rubripes","Western Red-legged Thrush"
15096,"Aves","Passeriformes","Turdidae","Turdus","ardosiaceus","Eastern Red-legged Thrush"
15097,"Aves","Passeriformes","Turdidae","Turdus","pelios","African Thrush"
15098,"Aves","Passeriformes","Turdidae","Turdus","niveiceps","Taiwan Thrush"
15099,"Aves","Passeriformes","Turdidae","Turdus","boulboul","Grey-winged Blackbird"
15100,"Aves","Passeriformes","Turdidae","Turdus","simillimus","Indian Blackbird"
15101,"Aves","Passeriformes","Turdidae","Turdus","cardis","Japanese Thrush"
15102,"Aves","Passeriformes","Turdidae","Turdus","hortulorum","Grey-backed Thrush"
15103,"Aves","Passeriformes","Turdidae","Turdus","dissimilis","Black-breasted Thrush"
15104,"Aves","Passeriformes","Turdidae","Turdus","unicolor","Tickell's Thrush"
15105,"Aves","Passeriformes","Turdidae","Turdus","obscurus","Eyebrowed Thrush"
15106,"Aves","Passeriformes","Turdidae","Turdus","feae","Grey-sided Thrush"
15107,"Aves","Passeriformes","Turdidae","Turdus","celaenops","Izu Thrush"
15108,"Aves","Passeriformes","Turdidae","Turdus","chrysolaus","Brown-headed Thrush"
15109,"Aves","Passeriformes","Turdidae","Turdus","pallidus","Pale Thrush"
15110,"Aves","Passeriformes","Turdidae","Turdus","kessleri","White-backed Thrush"
15111,"Aves","Passeriformes","Turdidae","Turdus","maximus","Tibetan Blackbird"
15112,"Aves","Passeriformes","Turdidae","Turdus","pilaris","Fieldfare"
15113,"Aves","Passeriformes","Turdidae","Turdus","albocinctus","White-collared Blackbird"
15114,"Aves","Passeriformes","Turdidae","Turdus","rubrocanus","Chestnut Thrush"
15115,"Aves","Passeriformes","Turdidae","Turdus","torquatus","Ring Ouzel"
15116,"Aves","Passeriformes","Turdidae","Turdus","eunomus","Dusky Thrush"
15117,"Aves","Passeriformes","Turdidae","Turdus","atrogularis","Black-throated Thrush"
15118,"Aves","Passeriformes","Turdidae","Turdus","olivaceofuscus","Olivaceous Thrush"
15119,"Aves","Passeriformes","Turdidae","Turdus","merula","Blackbird"
15120,"Aves","Passeriformes","Turdidae","Turdus","ruficollis","Grive à gorge rouge"
15121,"Aves","Passeriformes","Turdidae","Turdus","nudigenis","Bare-eyed Robin"
15122,"Aves","Passeriformes","Turdidae","Turdus","graysoni","Grayson's Thrush"
15123,"Aves","Passeriformes","Turdidae","Turdus","olivaceus",NA
15124,"Aves","Passeriformes","Turdidae","Turdus","hauxwelli",NA
15125,"Aves","Passeriformes","Turdidae","Turdus","migratorius",NA
17539,"Mammalia","Rodentia","Sciuridae","Callospermophilus",NA,NA
15126,"Aves","Passeriformes","Turdidae","Turdus","chiguanco",NA
15127,"Aves","Passeriformes","Turdidae","Turdus","ignobilis",NA
15128,"Aves","Passeriformes","Turdidae","Turdus","plumbeus",NA
15129,"Aves","Passeriformes","Turdidae","Turdus","poliocephalus",NA
15130,"Aves","Passeriformes","Turdidae","Turdus","naumanni",NA
15131,"Aves","Passeriformes","Turdidae","Turdus","nigriceps",NA
15132,"Aves","Passeriformes","Turdidae","Turdus","sanchezorum",NA
15133,"Aves","Passeriformes","Turdidae","Turdus","rufopalliatus",NA
15134,"Aves","Passeriformes","Turdidae","Cataponera","turdoides","Sulawesi Thrush"
15135,"Aves","Passeriformes","Muscicapidae","Alethe","castanea","Fire-crested Alethe"
15136,"Aves","Passeriformes","Muscicapidae","Alethe","diademata","Alèthe à huppe rousse"
15137,"Aves","Passeriformes","Muscicapidae","Tychaedon","coryphoeus","Karoo Scrub-robin"
15138,"Aves","Passeriformes","Muscicapidae","Tychaedon","signata","Brown Scrub-robin"
15139,"Aves","Passeriformes","Muscicapidae","Tychaedon","leucosticta","Forest Scrub-robin"
15140,"Aves","Passeriformes","Muscicapidae","Tychaedon","quadrivirgata","Bearded Scrub-robin"
15141,"Aves","Passeriformes","Muscicapidae","Tychaedon","barbata","Miombo Scrub-robin"
15142,"Aves","Passeriformes","Muscicapidae","Cercotrichas","paena","Kalahari Scrub-robin"
15143,"Aves","Passeriformes","Muscicapidae","Cercotrichas","galactotes","Rufous-tailed Scrub-robin"
15144,"Aves","Passeriformes","Muscicapidae","Cercotrichas","podobe","Black Scrub-robin"
15145,"Aves","Passeriformes","Muscicapidae","Cercotrichas","hartlaubi","Brown-backed Scrub-robin"
15146,"Aves","Passeriformes","Muscicapidae","Cercotrichas","leucophrys","White-browed Scrub-robin"
15147,"Aves","Passeriformes","Muscicapidae","Copsychus","mindanensis","Philippine Magpie-robin"
15148,"Aves","Passeriformes","Muscicapidae","Copsychus","pica","Pelzeln's Magpie-robin"
15149,"Aves","Passeriformes","Muscicapidae","Copsychus","sechellarum","Seychelles Magpie-robin"
15150,"Aves","Passeriformes","Muscicapidae","Copsychus","saularis","Oriental Magpie-Robin"
15151,"Aves","Passeriformes","Muscicapidae","Copsychus","albospecularis","Merle dyal malgache"
15152,"Aves","Passeriformes","Muscicapidae","Copsychus","stricklandii","White-crowned Shama"
15153,"Aves","Passeriformes","Muscicapidae","Copsychus","malabaricus",NA
15154,"Aves","Passeriformes","Muscicapidae","Saxicoloides","fulicatus","Indian Robin"
15155,"Aves","Passeriformes","Muscicapidae","Trichixos","pyrropygus","Rufous-tailed Shama"
15156,"Aves","Passeriformes","Muscicapidae","Kittacincla","superciliaris","Visayan Shama"
15157,"Aves","Passeriformes","Muscicapidae","Kittacincla","malabarica","White-rumped Shama"
15158,"Aves","Passeriformes","Muscicapidae","Kittacincla","albiventris","Andaman Shama"
15159,"Aves","Passeriformes","Muscicapidae","Kittacincla","nigra","White-vented Shama"
15160,"Aves","Passeriformes","Muscicapidae","Kittacincla","cebuensis","Black Shama"
15161,"Aves","Passeriformes","Muscicapidae","Kittacincla","luzoniensis",NA
15162,"Aves","Passeriformes","Muscicapidae","Kittacincla","malabaricus",NA
15163,"Aves","Passeriformes","Muscicapidae","Muscicapa","griseisticta","Grey-streaked Flycatcher"
15164,"Aves","Passeriformes","Muscicapidae","Muscicapa","sibirica","Dark-sided Flycatcher"
15165,"Aves","Passeriformes","Muscicapidae","Muscicapa","ferruginea","Ferruginous Flycatcher"
15166,"Aves","Passeriformes","Muscicapidae","Muscicapa","muttui","Brown-breasted Flycatcher"
15167,"Aves","Passeriformes","Muscicapidae","Muscicapa","dauurica","Asian Brown Flycatcher"
15168,"Aves","Passeriformes","Muscicapidae","Muscicapa","randi","Ashy-breasted Flycatcher"
15169,"Aves","Passeriformes","Muscicapidae","Muscicapa","segregata","Sumba Brown Flycatcher"
15170,"Aves","Passeriformes","Muscicapidae","Muscicapa","epulata","Little Grey Flycatcher"
15171,"Aves","Passeriformes","Muscicapidae","Muscicapa","adusta","African Dusky Flycatcher"
15172,"Aves","Passeriformes","Muscicapidae","Muscicapa","sethsmithi","Yellow-footed Flycatcher"
15173,"Aves","Passeriformes","Muscicapidae","Muscicapa","gambagae","Gambaga Flycatcher"
15174,"Aves","Passeriformes","Muscicapidae","Muscicapa","striata","Spotted Flycatcher"
15175,"Aves","Passeriformes","Muscicapidae","Muscicapa","aquatica","Swamp Flycatcher"
15176,"Aves","Passeriformes","Muscicapidae","Muscicapa","cassini","Cassin's Flycatcher"
15177,"Aves","Passeriformes","Muscicapidae","Muscicapa","itombwensis","Itombwe Alseonax"
15178,"Aves","Passeriformes","Muscicapidae","Muscicapa","williamsoni",NA
15179,"Aves","Passeriformes","Muscicapidae","Bradornis","boehmi","Böhm's Flycatcher"
15180,"Aves","Passeriformes","Muscicapidae","Bradornis","fuliginosus","Sooty Flycatcher"
15181,"Aves","Passeriformes","Muscicapidae","Bradornis","ussheri","Ussher's Flycatcher"
15182,"Aves","Passeriformes","Muscicapidae","Bradornis","comitatus","Dusky-blue Flycatcher"
15183,"Aves","Passeriformes","Muscicapidae","Bradornis","mariquensis","Mariqua Flycatcher"
15184,"Aves","Passeriformes","Muscicapidae","Bradornis","microrhynchus","Large Flycatcher"
15185,"Aves","Passeriformes","Muscicapidae","Agricola","pallidus","Pale Flycatcher"
15186,"Aves","Passeriformes","Muscicapidae","Agricola","infuscatus","Chat-flycatcher"
15187,"Aves","Passeriformes","Muscicapidae","Agricola","pumilus",NA
15188,"Aves","Passeriformes","Muscicapidae","Fraseria","cinerascens","White-browed Forest-flycatcher"
15189,"Aves","Passeriformes","Muscicapidae","Fraseria","ocreata","African Forest-flycatcher"
15190,"Aves","Passeriformes","Muscicapidae","Fraseria","plumbea","Grey Tit-flycatcher"
15191,"Aves","Passeriformes","Muscicapidae","Fraseria","griseigularis","Grey-throated Tit-flycatcher"
15192,"Aves","Passeriformes","Muscicapidae","Fraseria","caerulescens","Ashy Flycatcher"
15193,"Aves","Passeriformes","Muscicapidae","Fraseria","tessmanni","Tessmann's Flycatcher"
15194,"Aves","Passeriformes","Muscicapidae","Fraseria","olivascens","Olivaceous Flycatcher"
15195,"Aves","Passeriformes","Muscicapidae","Fraseria","lendu","Chapin's Alseonax"
15196,"Aves","Passeriformes","Muscicapidae","Humblotia","flavirostris","Humblot's Flycatcher"
15197,"Aves","Passeriformes","Muscicapidae","Melaenornis","silens","Fiscal Flycatcher"
15198,"Aves","Passeriformes","Muscicapidae","Melaenornis","herero","Herero Chat"
15199,"Aves","Passeriformes","Muscicapidae","Melaenornis","semipartitus","Silverbird"
15200,"Aves","Passeriformes","Muscicapidae","Melaenornis","brunneus","Angola Slaty-flycatcher"
15201,"Aves","Passeriformes","Muscicapidae","Melaenornis","fischeri","White-eyed Slaty-flycatcher"
15202,"Aves","Passeriformes","Muscicapidae","Melaenornis","ardesiacus","Yellow-eyed Black-flycatcher"
15203,"Aves","Passeriformes","Muscicapidae","Melaenornis","annamarulae","Nimba Flycatcher"
15204,"Aves","Passeriformes","Muscicapidae","Melaenornis","edolioides","Northern Black-flycatcher"
15205,"Aves","Passeriformes","Muscicapidae","Melaenornis","pammelaina","Southern Black-flycatcher"
15206,"Aves","Passeriformes","Muscicapidae","Melaenornis","chocolatinus","Gobemouche ardoise de Fischer"
15207,"Aves","Passeriformes","Muscicapidae","Niltava","sundara","Rufous-bellied Niltava"
15208,"Aves","Passeriformes","Muscicapidae","Niltava","macgrigoriae","Small Niltava"
15209,"Aves","Passeriformes","Muscicapidae","Niltava","sumatrana","Rufous-vented Niltava"
15210,"Aves","Passeriformes","Muscicapidae","Niltava","oatesi","Large Vivid Niltava"
15211,"Aves","Passeriformes","Muscicapidae","Niltava","davidi","Fujian Niltava"
15212,"Aves","Passeriformes","Muscicapidae","Niltava","grandis","Large Niltava"
15213,"Aves","Passeriformes","Muscicapidae","Niltava","vivida",NA
15214,"Aves","Passeriformes","Muscicapidae","Cyanoptila","cumatilis","Zappey's Flycatcher"
15215,"Aves","Passeriformes","Muscicapidae","Cyanoptila","cyanomelana","Blue-and-White Flycatcher"
15216,"Aves","Passeriformes","Muscicapidae","Eumyias","albicaudatus","Nilgiri Flycatcher"
15217,"Aves","Passeriformes","Muscicapidae","Eumyias","ruficrissa","Rufous-vented Flycatcher"
15218,"Aves","Passeriformes","Muscicapidae","Eumyias","sordidus","Dull-blue Flycatcher"
15219,"Aves","Passeriformes","Muscicapidae","Eumyias","thalassinus","Verditer Flycatcher"
15220,"Aves","Passeriformes","Muscicapidae","Eumyias","panayensis","Turquoise Flycatcher"
15221,"Aves","Passeriformes","Muscicapidae","Eumyias","additus","Streaky-breasted Jungle-flycatcher"
15222,"Aves","Passeriformes","Muscicapidae","Eumyias","indigo",NA
15223,"Aves","Passeriformes","Muscicapidae","Anthipes","monileger","White-gorgeted Flycatcher"
15224,"Aves","Passeriformes","Muscicapidae","Anthipes","solitaris","Rufous-browed Flycatcher"
15225,"Aves","Passeriformes","Muscicapidae","Cyornis","stresemanni","Sumba Jungle-flycatcher"
15226,"Aves","Passeriformes","Muscicapidae","Cyornis","nicobaricus","Nicobar Jungle-flycatcher"
15227,"Aves","Passeriformes","Muscicapidae","Cyornis","olivaceus","Fulvous-chested Jungle-flycatcher"
15228,"Aves","Passeriformes","Muscicapidae","Cyornis","umbratilis","Grey-chested Jungle-flycatcher"
15229,"Aves","Passeriformes","Muscicapidae","Cyornis","ruficauda","Rufous-tailed Jungle-flycatcher"
15230,"Aves","Passeriformes","Muscicapidae","Cyornis","colonus","Henna-tailed Jungle-flycatcher"
15231,"Aves","Passeriformes","Muscicapidae","Cyornis","unicolor","Pale Blue-flycatcher"
15232,"Aves","Passeriformes","Muscicapidae","Cyornis","ruckii","Rück's Blue-flycatcher"
15233,"Aves","Passeriformes","Muscicapidae","Cyornis","camarinensis","Rufous-breasted Blue-flycatcher"
15234,"Aves","Passeriformes","Muscicapidae","Cyornis","pallidipes","White-bellied Blue-flycatcher"
15235,"Aves","Passeriformes","Muscicapidae","Cyornis","poliogenys","Pale-chinned Flycatcher"
15236,"Aves","Passeriformes","Muscicapidae","Cyornis","magnirostris","Large Blue-flycatcher"
15237,"Aves","Passeriformes","Muscicapidae","Cyornis","lemprieri","Palawan Blue-flycatcher"
15238,"Aves","Passeriformes","Muscicapidae","Cyornis","sumatrensis","Indochinese Blue-flycatcher"
15239,"Aves","Passeriformes","Muscicapidae","Cyornis","caerulatus","Large-billed Blue-flycatcher"
15240,"Aves","Passeriformes","Muscicapidae","Cyornis","superbus","Bornean Blue-flycatcher"
15241,"Aves","Passeriformes","Muscicapidae","Cyornis","glaucicomans","Chinese Blue-flycatcher"
15242,"Aves","Passeriformes","Muscicapidae","Cyornis","hainanus","Hainan Blue-flycatcher"
15243,"Aves","Passeriformes","Muscicapidae","Cyornis","turcosus","Malay Blue-flycatcher"
15244,"Aves","Passeriformes","Muscicapidae","Cyornis","omissus","Sulawesi Blue-flycatcher"
15245,"Aves","Passeriformes","Muscicapidae","Cyornis","djampeanus","Tanahjampea Blue-flycatcher"
15246,"Aves","Passeriformes","Muscicapidae","Cyornis","hyacinthinus","Timor Blue-flycatcher"
15247,"Aves","Passeriformes","Muscicapidae","Cyornis","hoevelli","Blue-fronted Flycatcher"
15248,"Aves","Passeriformes","Muscicapidae","Cyornis","sanfordi","Matinan Flycatcher"
15249,"Aves","Passeriformes","Muscicapidae","Cyornis","concretus","White-tailed Flycatcher"
15250,"Aves","Passeriformes","Muscicapidae","Cyornis","oscillans","Russet-backed Jungle-Flycatcher"
15251,"Aves","Passeriformes","Muscicapidae","Cyornis","brunneatus","Brown-chested Flycatcher"
15252,"Aves","Passeriformes","Muscicapidae","Cyornis","banyumas","Hill Blue-Flycatcher"
15253,"Aves","Passeriformes","Muscicapidae","Cyornis","herioti","Blue-breasted Blue Flycatcher"
15254,"Aves","Passeriformes","Muscicapidae","Cyornis","tickelliae","Tickell's Blue-Flycatcher"
15255,"Aves","Passeriformes","Muscicapidae","Cyornis","rubeculoides","Blue-throated Blue Flycatcher"
15256,"Aves","Passeriformes","Muscicapidae","Cyornis","rufigastra","Mangrove Blue Flycatcher"
15257,"Aves","Passeriformes","Muscicapidae","Xenocopsychus","ansorgei","Angola Cave-chat"
15258,"Aves","Passeriformes","Muscicapidae","Dessonornis","caffer","Cape Robin-chat"
15259,"Aves","Passeriformes","Muscicapidae","Dessonornis","mbuluensis","Mbulu Robin-chat"
15260,"Aves","Passeriformes","Muscicapidae","Dessonornis","macclounii","Rusty-flanked Robin-chat"
17540,"Mammalia","Rodentia","Cricetidae","Calomys",NA,NA
15261,"Aves","Passeriformes","Muscicapidae","Dessonornis","anomalus","Olive-flanked Robin-chat"
15262,"Aves","Passeriformes","Muscicapidae","Dessonornis","archeri","Archer's Robin-chat"
15263,"Aves","Passeriformes","Muscicapidae","Dessonornis","humeralis","White-throated Robin-chat"
15264,"Aves","Passeriformes","Muscicapidae","Dessonornis","anomala","Olive-flanked Ground Robin"
15265,"Aves","Passeriformes","Muscicapidae","Erithacus","rubecula","European Robin"
15266,"Aves","Passeriformes","Muscicapidae","Erithacus","superbus","Tenerife Robin"
15267,"Aves","Passeriformes","Muscicapidae","Pogonocichla","stellata","White-starred Robin"
15268,"Aves","Passeriformes","Muscicapidae","Oreocossypha","isabellae","Mountain Robin-chat"
15269,"Aves","Passeriformes","Muscicapidae","Cossyphicula","roberti","White-bellied Robin-chat"
15270,"Aves","Passeriformes","Muscicapidae","Swynnertonia","swynnertoni","Swynnerton's Robin"
15271,"Aves","Passeriformes","Muscicapidae","Chamaetylas","poliophrys","Red-throated Alethe"
15272,"Aves","Passeriformes","Muscicapidae","Chamaetylas","poliocephala","Brown-chested Alethe"
15273,"Aves","Passeriformes","Muscicapidae","Chamaetylas","fuelleborni","White-chested Alethe"
15274,"Aves","Passeriformes","Muscicapidae","Chamaetylas","choloensis","Thyolo Alethe"
15275,"Aves","Passeriformes","Muscicapidae","Cossypha","cyanocampter","Blue-shouldered Robin-chat"
15276,"Aves","Passeriformes","Muscicapidae","Cossypha","semirufa","Rüppell's Robin-Chat"
